Summary,Contract ID,Customer ID,Vehicle ID,Product ID
"Contract 306: Lease of Vehicle V4072 under Product P2036 with Lease Start Date: 2024-11-04, Lease Expiry Date: 2026-10-25, for 24 months, EMI 833 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",306,2260,V4072,P2036
"Contract 307: Lease of Vehicle V4092 under Product P2007 with Lease Start Date: 2024-12-26, Lease Expiry Date: 2027-12-11, for 36 months, EMI 324 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",307,1243,V4092,P2007
"Contract 308: Lease of Vehicle V4098 under Product P2004 with Lease Start Date: 2024-07-05, Lease Expiry Date: 2025-06-30, for 12 months, EMI 799 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",308,1846,V4098,P2004
"Contract 309: Lease of Vehicle V4029 under Product P2028 with Lease Start Date: 2024-01-13, Lease Expiry Date: 2026-01-02, for 24 months, EMI 430 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",309,2956,V4029,P2028
"Contract 310: Lease of Vehicle V4046 under Product P2002 with Lease Start Date: 2024-04-16, Lease Expiry Date: 2026-04-06, for 24 months, EMI 587 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",310,1954,V4046,P2002
"Contract 311: Lease of Vehicle V4057 under Product P2050 with Lease Start Date: 2023-12-05, Lease Expiry Date: 2025-11-24, for 24 months, EMI 437 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",311,1723,V4057,P2050
"Contract 312: Lease of Vehicle V4003 under Product P2037 with Lease Start Date: 2025-01-08, Lease Expiry Date: 2026-12-29, for 24 months, EMI 406 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",312,1467,V4003,P2037
"Contract 313: Lease of Vehicle V4002 under Product P2000 with Lease Start Date: 2025-01-10, Lease Expiry Date: 2026-12-31, for 24 months, EMI 816 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",313,1751,V4002,P2000
"Contract 314: Lease of Vehicle V4033 under Product P2016 with Lease Start Date: 2025-04-04, Lease Expiry Date: 2027-03-25, for 24 months, EMI 425 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",314,4481,V4033,P2016
"Contract 315: Lease of Vehicle V4011 under Product P2012 with Lease Start Date: 2024-07-21, Lease Expiry Date: 2026-07-11, for 24 months, EMI 366 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",315,4574,V4011,P2012
"Contract 316: Lease of Vehicle V4044 under Product P2001 with Lease Start Date: 2024-01-19, Lease Expiry Date: 2026-01-08, for 24 months, EMI 768 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",316,4701,V4044,P2001
"Contract 317: Lease of Vehicle V4093 under Product P2016 with Lease Start Date: 2025-08-03, Lease Expiry Date: 2027-07-24, for 24 months, EMI 755 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",317,1452,V4093,P2016
"Contract 318: Lease of Vehicle V4011 under Product P2012 with Lease Start Date: 2025-08-20, Lease Expiry Date: 2029-07-30, for 48 months, EMI 709 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",318,2167,V4011,P2012
"Contract 319: Lease of Vehicle V4051 under Product P2015 with Lease Start Date: 2023-09-03, Lease Expiry Date: 2024-08-28, for 12 months, EMI 322 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",319,1718,V4051,P2015
"Contract 320: Lease of Vehicle V4062 under Product P2026 with Lease Start Date: 2024-05-15, Lease Expiry Date: 2026-05-05, for 24 months, EMI 721 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",320,3161,V4062,P2026
"Contract 321: Lease of Vehicle V4079 under Product P2015 with Lease Start Date: 2024-08-04, Lease Expiry Date: 2025-07-30, for 12 months, EMI 337 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",321,1902,V4079,P2015
"Contract 322: Lease of Vehicle V4037 under Product P2008 with Lease Start Date: 2024-09-22, Lease Expiry Date: 2026-09-12, for 24 months, EMI 810 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",322,2250,V4037,P2008
"Contract 323: Lease of Vehicle V4046 under Product P2031 with Lease Start Date: 2024-11-19, Lease Expiry Date: 2025-11-14, for 12 months, EMI 752 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",323,1398,V4046,P2031
"Contract 324: Lease of Vehicle V4053 under Product P2009 with Lease Start Date: 2023-11-07, Lease Expiry Date: 2027-10-17, for 48 months, EMI 376 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",324,2685,V4053,P2009
"Contract 325: Lease of Vehicle V4045 under Product P2038 with Lease Start Date: 2024-02-21, Lease Expiry Date: 2025-02-15, for 12 months, EMI 763 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",325,1586,V4045,P2038
"Contract 326: Lease of Vehicle V4033 under Product P2046 with Lease Start Date: 2025-02-11, Lease Expiry Date: 2026-02-06, for 12 months, EMI 749 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",326,1206,V4033,P2046
"Contract 327: Lease of Vehicle V4035 under Product P2041 with Lease Start Date: 2025-01-13, Lease Expiry Date: 2027-01-03, for 24 months, EMI 580 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",327,1502,V4035,P2041
"Contract 328: Lease of Vehicle V4083 under Product P2008 with Lease Start Date: 2025-08-07, Lease Expiry Date: 2027-07-28, for 24 months, EMI 700 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",328,2175,V4083,P2008
"Contract 329: Lease of Vehicle V4088 under Product P2043 with Lease Start Date: 2024-09-01, Lease Expiry Date: 2025-08-27, for 12 months, EMI 517 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",329,4657,V4088,P2043
"Contract 330: Lease of Vehicle V4044 under Product P2025 with Lease Start Date: 2025-03-22, Lease Expiry Date: 2026-03-17, for 12 months, EMI 402 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",330,3592,V4044,P2025
"Contract 331: Lease of Vehicle V4095 under Product P2040 with Lease Start Date: 2024-05-19, Lease Expiry Date: 2025-05-14, for 12 months, EMI 905 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",331,1916,V4095,P2040
"Contract 332: Lease of Vehicle V4086 under Product P2018 with Lease Start Date: 2024-06-16, Lease Expiry Date: 2027-06-01, for 36 months, EMI 538 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",332,4596,V4086,P2018
"Contract 333: Lease of Vehicle V4077 under Product P2041 with Lease Start Date: 2024-05-11, Lease Expiry Date: 2028-04-20, for 48 months, EMI 603 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",333,1555,V4077,P2041
"Contract 334: Lease of Vehicle V4029 under Product P2048 with Lease Start Date: 2025-01-24, Lease Expiry Date: 2027-01-14, for 24 months, EMI 867 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",334,1452,V4029,P2048
"Contract 335: Lease of Vehicle V4025 under Product P2049 with Lease Start Date: 2023-08-29, Lease Expiry Date: 2026-08-13, for 36 months, EMI 741 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",335,1772,V4025,P2049
"Contract 336: Lease of Vehicle V4084 under Product P2005 with Lease Start Date: 2024-03-06, Lease Expiry Date: 2025-03-01, for 12 months, EMI 709 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",336,4952,V4084,P2005
"Contract 337: Lease of Vehicle V4085 under Product P2018 with Lease Start Date: 2025-07-02, Lease Expiry Date: 2029-06-11, for 48 months, EMI 763 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",337,3534,V4085,P2018
"Contract 338: Lease of Vehicle V4077 under Product P2019 with Lease Start Date: 2023-09-04, Lease Expiry Date: 2026-08-19, for 36 months, EMI 541 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",338,1751,V4077,P2019
"Contract 339: Lease of Vehicle V4030 under Product P2041 with Lease Start Date: 2024-05-04, Lease Expiry Date: 2027-04-19, for 36 months, EMI 343 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",339,1625,V4030,P2041
"Contract 340: Lease of Vehicle V4058 under Product P2030 with Lease Start Date: 2024-06-14, Lease Expiry Date: 2027-05-30, for 36 months, EMI 497 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",340,1243,V4058,P2030
"Contract 341: Lease of Vehicle V4040 under Product P2037 with Lease Start Date: 2025-05-23, Lease Expiry Date: 2027-05-13, for 24 months, EMI 464 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",341,1811,V4040,P2037
"Contract 342: Lease of Vehicle V4024 under Product P2043 with Lease Start Date: 2024-12-06, Lease Expiry Date: 2026-11-26, for 24 months, EMI 891 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",342,1812,V4024,P2043
"Contract 343: Lease of Vehicle V4080 under Product P2007 with Lease Start Date: 2024-06-10, Lease Expiry Date: 2025-06-05, for 12 months, EMI 322 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",343,2481,V4080,P2007
"Contract 344: Lease of Vehicle V4007 under Product P2045 with Lease Start Date: 2023-08-25, Lease Expiry Date: 2024-08-19, for 12 months, EMI 788 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",344,2136,V4007,P2045
"Contract 345: Lease of Vehicle V4009 under Product P2014 with Lease Start Date: 2025-08-02, Lease Expiry Date: 2026-07-28, for 12 months, EMI 904 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",345,3471,V4009,P2014
"Contract 346: Lease of Vehicle V4045 under Product P2016 with Lease Start Date: 2024-07-30, Lease Expiry Date: 2026-07-20, for 24 months, EMI 740 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",346,4006,V4045,P2016
"Contract 347: Lease of Vehicle V4027 under Product P2009 with Lease Start Date: 2025-04-21, Lease Expiry Date: 2028-04-05, for 36 months, EMI 758 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",347,1131,V4027,P2009
"Contract 348: Lease of Vehicle V4099 under Product P2037 with Lease Start Date: 2025-03-06, Lease Expiry Date: 2027-02-24, for 24 months, EMI 370 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",348,3543,V4099,P2037
"Contract 349: Lease of Vehicle V4021 under Product P2020 with Lease Start Date: 2024-07-03, Lease Expiry Date: 2028-06-12, for 48 months, EMI 732 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",349,1365,V4021,P2020
"Contract 350: Lease of Vehicle V4076 under Product P2040 with Lease Start Date: 2024-05-26, Lease Expiry Date: 2027-05-11, for 36 months, EMI 382 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",350,3111,V4076,P2040
"Contract 351: Lease of Vehicle V4005 under Product P2016 with Lease Start Date: 2024-04-30, Lease Expiry Date: 2026-04-20, for 24 months, EMI 859 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",351,1053,V4005,P2016
"Contract 352: Lease of Vehicle V4013 under Product P2038 with Lease Start Date: 2023-10-08, Lease Expiry Date: 2024-10-02, for 12 months, EMI 726 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",352,2107,V4013,P2038
"Contract 353: Lease of Vehicle V4019 under Product P2049 with Lease Start Date: 2024-10-08, Lease Expiry Date: 2025-10-03, for 12 months, EMI 867 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",353,2363,V4019,P2049
"Contract 354: Lease of Vehicle V4027 under Product P2049 with Lease Start Date: 2023-09-17, Lease Expiry Date: 2027-08-27, for 48 months, EMI 376 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",354,1352,V4027,P2049
"Contract 355: Lease of Vehicle V4057 under Product P2000 with Lease Start Date: 2025-08-23, Lease Expiry Date: 2028-08-07, for 36 months, EMI 694 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",355,4680,V4057,P2000
"Contract 356: Lease of Vehicle V4053 under Product P2035 with Lease Start Date: 2024-05-01, Lease Expiry Date: 2028-04-10, for 48 months, EMI 735 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",356,1202,V4053,P2035
"Contract 357: Lease of Vehicle V4063 under Product P2007 with Lease Start Date: 2025-01-03, Lease Expiry Date: 2025-12-29, for 12 months, EMI 607 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",357,3718,V4063,P2007
"Contract 358: Lease of Vehicle V4078 under Product P2024 with Lease Start Date: 2025-04-26, Lease Expiry Date: 2029-04-05, for 48 months, EMI 470 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",358,3875,V4078,P2024
"Contract 359: Lease of Vehicle V4051 under Product P2023 with Lease Start Date: 2025-07-11, Lease Expiry Date: 2029-06-20, for 48 months, EMI 965 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",359,1365,V4051,P2023
"Contract 360: Lease of Vehicle V4025 under Product P2023 with Lease Start Date: 2025-06-15, Lease Expiry Date: 2028-05-30, for 36 months, EMI 930 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",360,1360,V4025,P2023
"Contract 361: Lease of Vehicle V4070 under Product P2019 with Lease Start Date: 2023-11-14, Lease Expiry Date: 2025-11-03, for 24 months, EMI 949 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",361,1534,V4070,P2019
"Contract 362: Lease of Vehicle V4034 under Product P2009 with Lease Start Date: 2024-05-05, Lease Expiry Date: 2025-04-30, for 12 months, EMI 449 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",362,1586,V4034,P2009
"Contract 363: Lease of Vehicle V4033 under Product P2016 with Lease Start Date: 2024-01-15, Lease Expiry Date: 2025-01-09, for 12 months, EMI 827 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",363,1452,V4033,P2016
"Contract 364: Lease of Vehicle V4065 under Product P2026 with Lease Start Date: 2025-03-13, Lease Expiry Date: 2026-03-08, for 12 months, EMI 982 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",364,2814,V4065,P2026
"Contract 365: Lease of Vehicle V4091 under Product P2006 with Lease Start Date: 2025-07-24, Lease Expiry Date: 2028-07-08, for 36 months, EMI 322 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",365,3749,V4091,P2006
"Contract 366: Lease of Vehicle V4062 under Product P2021 with Lease Start Date: 2024-11-16, Lease Expiry Date: 2027-11-01, for 36 months, EMI 607 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",366,1286,V4062,P2021
"Contract 367: Lease of Vehicle V4032 under Product P2027 with Lease Start Date: 2024-01-12, Lease Expiry Date: 2025-01-06, for 12 months, EMI 454 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",367,1526,V4032,P2027
"Contract 368: Lease of Vehicle V4013 under Product P2003 with Lease Start Date: 2024-12-17, Lease Expiry Date: 2026-12-07, for 24 months, EMI 843 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",368,1732,V4013,P2003
"Contract 369: Lease of Vehicle V4060 under Product P2012 with Lease Start Date: 2023-12-04, Lease Expiry Date: 2025-11-23, for 24 months, EMI 761 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",369,1558,V4060,P2012
"Contract 370: Lease of Vehicle V4007 under Product P2030 with Lease Start Date: 2025-06-11, Lease Expiry Date: 2028-05-26, for 36 months, EMI 544 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",370,1534,V4007,P2030
"Contract 371: Lease of Vehicle V4095 under Product P2016 with Lease Start Date: 2025-08-23, Lease Expiry Date: 2028-08-07, for 36 months, EMI 924 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",371,4525,V4095,P2016
"Contract 372: Lease of Vehicle V4063 under Product P2047 with Lease Start Date: 2025-02-06, Lease Expiry Date: 2028-01-22, for 36 months, EMI 480 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",372,1964,V4063,P2047
"Contract 373: Lease of Vehicle V4015 under Product P2050 with Lease Start Date: 2025-01-28, Lease Expiry Date: 2029-01-07, for 48 months, EMI 326 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",373,1290,V4015,P2050
"Contract 374: Lease of Vehicle V4023 under Product P2037 with Lease Start Date: 2023-10-12, Lease Expiry Date: 2027-09-21, for 48 months, EMI 397 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",374,1916,V4023,P2037
"Contract 375: Lease of Vehicle V4061 under Product P2038 with Lease Start Date: 2024-11-18, Lease Expiry Date: 2025-11-13, for 12 months, EMI 385 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",375,3953,V4061,P2038
"Contract 376: Lease of Vehicle V4043 under Product P2016 with Lease Start Date: 2023-09-05, Lease Expiry Date: 2025-08-25, for 24 months, EMI 302 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",376,4261,V4043,P2016
"Contract 377: Lease of Vehicle V4036 under Product P2036 with Lease Start Date: 2024-02-26, Lease Expiry Date: 2025-02-20, for 12 months, EMI 987 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",377,1889,V4036,P2036
"Contract 378: Lease of Vehicle V4034 under Product P2023 with Lease Start Date: 2025-02-27, Lease Expiry Date: 2029-02-06, for 48 months, EMI 425 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",378,1586,V4034,P2023
"Contract 379: Lease of Vehicle V4043 under Product P2043 with Lease Start Date: 2024-12-23, Lease Expiry Date: 2027-12-08, for 36 months, EMI 999 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",379,1029,V4043,P2043
"Contract 380: Lease of Vehicle V4097 under Product P2021 with Lease Start Date: 2023-08-24, Lease Expiry Date: 2024-08-18, for 12 months, EMI 408 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",380,4826,V4097,P2021
"Contract 381: Lease of Vehicle V4004 under Product P2012 with Lease Start Date: 2024-07-14, Lease Expiry Date: 2027-06-29, for 36 months, EMI 732 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",381,1814,V4004,P2012
"Contract 382: Lease of Vehicle V4055 under Product P2037 with Lease Start Date: 2025-04-04, Lease Expiry Date: 2026-03-30, for 12 months, EMI 584 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",382,1080,V4055,P2037
"Contract 383: Lease of Vehicle V4073 under Product P2029 with Lease Start Date: 2024-09-11, Lease Expiry Date: 2028-08-21, for 48 months, EMI 560 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",383,2311,V4073,P2029
"Contract 384: Lease of Vehicle V4088 under Product P2009 with Lease Start Date: 2025-08-10, Lease Expiry Date: 2026-08-05, for 12 months, EMI 807 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",384,4208,V4088,P2009
"Contract 385: Lease of Vehicle V4009 under Product P2034 with Lease Start Date: 2024-03-14, Lease Expiry Date: 2028-02-22, for 48 months, EMI 814 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",385,4085,V4009,P2034
"Contract 386: Lease of Vehicle V4046 under Product P2040 with Lease Start Date: 2024-10-25, Lease Expiry Date: 2027-10-10, for 36 months, EMI 468 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",386,1793,V4046,P2040
"Contract 387: Lease of Vehicle V4013 under Product P2002 with Lease Start Date: 2023-11-18, Lease Expiry Date: 2024-11-12, for 12 months, EMI 342 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",387,1814,V4013,P2002
"Contract 388: Lease of Vehicle V4090 under Product P2003 with Lease Start Date: 2024-03-15, Lease Expiry Date: 2027-02-28, for 36 months, EMI 358 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",388,1529,V4090,P2003
"Contract 389: Lease of Vehicle V4071 under Product P2026 with Lease Start Date: 2024-08-04, Lease Expiry Date: 2028-07-14, for 48 months, EMI 601 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",389,1751,V4071,P2026
"Contract 390: Lease of Vehicle V4076 under Product P2019 with Lease Start Date: 2025-06-10, Lease Expiry Date: 2027-05-31, for 24 months, EMI 789 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",390,1812,V4076,P2019
"Contract 391: Lease of Vehicle V4023 under Product P2035 with Lease Start Date: 2025-05-18, Lease Expiry Date: 2028-05-02, for 36 months, EMI 813 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",391,2027,V4023,P2035
"Contract 392: Lease of Vehicle V4045 under Product P2049 with Lease Start Date: 2025-01-24, Lease Expiry Date: 2026-01-19, for 12 months, EMI 720 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",392,3395,V4045,P2049
"Contract 393: Lease of Vehicle V4086 under Product P2003 with Lease Start Date: 2025-04-02, Lease Expiry Date: 2028-03-17, for 36 months, EMI 514 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",393,4647,V4086,P2003
"Contract 394: Lease of Vehicle V4085 under Product P2025 with Lease Start Date: 2024-06-05, Lease Expiry Date: 2025-05-31, for 12 months, EMI 631 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",394,1682,V4085,P2025
"Contract 395: Lease of Vehicle V4008 under Product P2032 with Lease Start Date: 2025-06-30, Lease Expiry Date: 2029-06-09, for 48 months, EMI 787 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",395,1862,V4008,P2032
"Contract 396: Lease of Vehicle V4003 under Product P2019 with Lease Start Date: 2024-06-12, Lease Expiry Date: 2025-06-07, for 12 months, EMI 973 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",396,1452,V4003,P2019
"Contract 397: Lease of Vehicle V4053 under Product P2026 with Lease Start Date: 2024-07-02, Lease Expiry Date: 2027-06-17, for 36 months, EMI 423 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",397,4284,V4053,P2026
"Contract 398: Lease of Vehicle V4035 under Product P2027 with Lease Start Date: 2024-01-11, Lease Expiry Date: 2027-12-21, for 48 months, EMI 741 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",398,1161,V4035,P2027
"Contract 399: Lease of Vehicle V4060 under Product P2008 with Lease Start Date: 2023-10-28, Lease Expiry Date: 2024-10-22, for 12 months, EMI 799 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",399,3042,V4060,P2008
"Contract 400: Lease of Vehicle V4066 under Product P2043 with Lease Start Date: 2025-01-24, Lease Expiry Date: 2028-01-09, for 36 months, EMI 554 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",400,1213,V4066,P2043
"Contract 401: Lease of Vehicle V4029 under Product P2037 with Lease Start Date: 2025-01-25, Lease Expiry Date: 2027-01-15, for 24 months, EMI 553 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",401,1649,V4029,P2037
"Contract 402: Lease of Vehicle V4041 under Product P2008 with Lease Start Date: 2024-12-24, Lease Expiry Date: 2027-12-09, for 36 months, EMI 699 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",402,2036,V4041,P2008
"Contract 403: Lease of Vehicle V4006 under Product P2046 with Lease Start Date: 2025-04-08, Lease Expiry Date: 2026-04-03, for 12 months, EMI 966 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",403,1659,V4006,P2046
"Contract 404: Lease of Vehicle V4068 under Product P2039 with Lease Start Date: 2023-10-21, Lease Expiry Date: 2024-10-15, for 12 months, EMI 684 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",404,1951,V4068,P2039
"Contract 405: Lease of Vehicle V4049 under Product P2004 with Lease Start Date: 2025-04-29, Lease Expiry Date: 2027-04-19, for 24 months, EMI 723 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",405,4508,V4049,P2004
"Contract 406: Lease of Vehicle V4019 under Product P2035 with Lease Start Date: 2025-04-23, Lease Expiry Date: 2028-04-07, for 36 months, EMI 949 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",406,4206,V4019,P2035
